country,year,column,value,source,method,base_year,r_squared
Guinea,2023,energy_poverty_electricity_urban (% of urban population),7.5,measured,source_ingest,2023.0,
Guinea,2023,energy_poverty_multidimensional (% of total population),73.95,measured,source_ingest,2023.0,
Guinea,2023,fossil_share_elec,25.5,measured,source_ingest,2023.0,
Guinea,2023,gdp,25075526826.067673,estimated,dampened_exponential_log_linear,2022.0,0.9796827800380581
Guinea,2023,greenhouse_gas_emissions,0.74,measured,source_ingest,2023.0,
Guinea,2023,hydro_electricity,2.95,measured,source_ingest,2023.0,
Guinea,2023,low_carbon_share_elec,74.5,measured,source_ingest,2023.0,
Guinea,2023,population,14405469.0,measured,source_ingest,2023.0,
Guinea,2023,renewables_electricity,2.98,measured,source_ingest,2023.0,
Guinea,2023,renewables_share_elec,74.5,measured,source_ingest,2023.0,
Guinea,2023,solar_electricity,0.03,measured,source_ingest,2023.0,
Guinea,2023,wind_electricity,0.0,measured,source_ingest,2023.0,
Guinea,2024,Access to Clean Fuels and Technologies for cooking (% of total population),1.0357142857142918,estimated,linear_projection,2023.0,0.7619047619047619
Guinea,2024,Access to electricity (% of total population),53.8,measured,source_ingest,2024.0,
Guinea,2024,Population growth (annual %),2.39595802290484,measured,source_ingest,2024.0,
Guinea,2024,carbon_intensity_elec,181.14,measured,source_ingest,2024.0,
Guinea,2024,electricity_demand (TWh),4.03,measured,source_ingest,2024.0,
Guinea,2024,electricity_generation (TWh),4.03,measured,source_ingest,2024.0,
Guinea,2024,energy_poverty_electricity (% of total population),46.2,derived,one_minus_access,2024.0,
Guinea,2024,energy_poverty_electricity_rural (% of rural population),70.6,measured,source_ingest,2024.0,
Guinea,2024,energy_poverty_electricity_urban (% of urban population),6.400000000000006,measured,source_ingest,2024.0,
Guinea,2024,energy_poverty_multidimensional (% of total population),72.6732142857145,measured,source_ingest,2024.0,
Guinea,2024,fossil_share_elec,24.814,measured,source_ingest,2024.0,
Guinea,2024,gdp,26555250268.604733,estimated,dampened_exponential_log_linear,2022.0,0.9796827800380581
Guinea,2024,greenhouse_gas_emissions,0.73,measured,source_ingest,2024.0,
Guinea,2024,hydro_electricity,3.0,measured,source_ingest,2024.0,
Guinea,2024,low_carbon_share_elec,75.186,measured,source_ingest,2024.0,
Guinea,2024,population,14754779.0,measured,source_ingest,2024.0,
Guinea,2024,renewables_electricity,3.03,measured,source_ingest,2024.0,
Guinea,2024,renewables_share_elec,75.186,measured,source_ingest,2024.0,
Guinea,2024,solar_electricity,0.03,measured,source_ingest,2024.0,
Guinea,2024,wind_electricity,0.0,measured,source_ingest,2024.0,
Guinea,2025,Access to Clean Fuels and Technologies for cooking (% of total population),1.0547619047619108,estimated,linear_projection,2023.0,0.7619047619047619
Guinea,2025,Access to electricity (% of total population),56.16243669868617,estimated,logistic_logit_linear,2024.0,0.8933048389817633
Guinea,2025,Population growth (annual %),2.31092272302565,measured,source_ingest,2025.0,
Guinea,2025,carbon_intensity_elec,173.87496890991036,estimated,dampened_exponential_log_linear,2024.0,0.46242547063252604
Guinea,2025,electricity_demand (TWh),4.615361551436139,estimated,dampened_exponential_log_linear,2024.0,0.924116977118938
Guinea,2025,electricity_generation (TWh),4.615361551436139,estimated,dampened_exponential_log_linear,2024.0,0.924116977118938
Guinea,2025,energy_poverty_electricity (% of total population),43.83756330131383,estimated,one_minus_access,2024.0,
Guinea,2025,energy_poverty_electricity_rural (% of rural population),68.85000000000036,estimated,linear_projection,2024.0,0.8228787458806816
Guinea,2025,energy_poverty_electricity_urban (% of urban population),4.724999999999909,estimated,linear_projection,2024.0,0.9765515112471145
Guinea,2025,energy_poverty_multidimensional (% of total population),71.51726190476211,measured,source_ingest,2025.0,
Guinea,2025,fossil_share_elec,24.536694444444493,estimated,linear_projection,2024.0,0.3815920237828847
Guinea,2025,gdp,26707942466.891605,estimated,dampened_exponential_log_linear,2022.0,0.9796827800380581
Guinea,2025,greenhouse_gas_emissions,0.8025022422946486,estimated,dampened_exponential_log_linear,2024.0,0.8672970284275935
Guinea,2025,hydro_electricity,3.502506842370633,estimated,dampened_exponential_log_linear,2024.0,0.8816303325986271
Guinea,2025,low_carbon_share_elec,75.46330555555551,estimated,linear_projection,2024.0,0.3815920237828849
Guinea,2025,population,15099720.859730115,estimated,limit_year_population_growth_rate_exponential,2024.0,
Guinea,2025,renewables_electricity,3.5332094594261103,estimated,dampened_exponential_log_linear,2024.0,0.8816963537897634
Guinea,2025,renewables_share_elec,75.46330555555551,estimated,linear_projection,2024.0,0.3815920237828849
Guinea,2025,solar_electricity,0.03188122083470408,estimated,dampened_exponential_log_linear,2024.0,0.6750000000000003
Guinea,2025,wind_electricity,,missing,no_history,,
Guinea-Bissau,2016,Access to Clean Fuels and Technologies for cooking (% of total population),1.1,measured,source_ingest,2016.0,
Guinea-Bissau,2016,Access to electricity (% of total population),22.9,measured,source_ingest,2016.0,
Guinea-Bissau,2016,Population growth (annual %),2.51155296505032,measured,source_ingest,2016.0,
Guinea-Bissau,2016,carbon_intensity_elec,625.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,electricity_demand (TWh),0.08,measured,source_ingest,2016.0,
Guinea-Bissau,2016,electricity_generation (TWh),0.08,measured,source_ingest,2016.0,
Guinea-Bissau,2016,energy_poverty_electricity (% of total population),77.1,derived,one_minus_access,2016.0,
Guinea-Bissau,2016,energy_poverty_electricity_rural (% of rural population),89.5,measured,source_ingest,2016.0,
Guinea-Bissau,2016,energy_poverty_electricity_urban (% of urban population),60.3,measured,source_ingest,2016.0,
Guinea-Bissau,2016,energy_poverty_multidimensional (% of total population),88.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,fossil_share_elec,100.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,gdp,2519068025.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,greenhouse_gas_emissions,0.05,measured,source_ingest,2016.0,
Guinea-Bissau,2016,hydro_electricity,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,low_carbon_share_elec,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,population,1831898.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,renewables_electricity,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,renewables_share_elec,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,solar_electricity,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2016,wind_electricity,0.0,measured,source_ingest,2016.0,
Guinea-Bissau,2017,Access to Clean Fuels and Technologies for cooking (% of total population),1.1,measured,source_ingest,2017.0,
Guinea-Bissau,2017,Access to electricity (% of total population),26.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,Population growth (annual %),2.4363257519627,measured,source_ingest,2017.0,
Guinea-Bissau,2017,carbon_intensity_elec,625.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,electricity_demand (TWh),0.08,measured,source_ingest,2017.0,
Guinea-Bissau,2017,electricity_generation (TWh),0.08,measured,source_ingest,2017.0,
Guinea-Bissau,2017,energy_poverty_electricity (% of total population),74.0,derived,one_minus_access,2017.0,
Guinea-Bissau,2017,energy_poverty_electricity_rural (% of rural population),87.5,measured,source_ingest,2017.0,
Guinea-Bissau,2017,energy_poverty_electricity_urban (% of urban population),56.1,measured,source_ingest,2017.0,
Guinea-Bissau,2017,energy_poverty_multidimensional (% of total population),86.45,measured,source_ingest,2017.0,
Guinea-Bissau,2017,fossil_share_elec,100.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,gdp,2668676184.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,greenhouse_gas_emissions,0.05,measured,source_ingest,2017.0,
Guinea-Bissau,2017,hydro_electricity,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,low_carbon_share_elec,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,population,1877074.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,renewables_electricity,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,renewables_share_elec,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,solar_electricity,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2017,wind_electricity,0.0,measured,source_ingest,2017.0,
Guinea-Bissau,2018,Access to Clean Fuels and Technologies for cooking (% of total population),1.1,measured,source_ingest,2018.0,
Guinea-Bissau,2018,Access to electricity (% of total population),28.4,measured,source_ingest,2018.0,
Guinea-Bissau,2018,Population growth (annual %),2.37405997248475,measured,source_ingest,2018.0,
Guinea-Bissau,2018,carbon_intensity_elec,625.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,electricity_demand (TWh),0.08,measured,source_ingest,2018.0,
Guinea-Bissau,2018,electricity_generation (TWh),0.08,measured,source_ingest,2018.0,
Guinea-Bissau,2018,energy_poverty_electricity (% of total population),71.6,derived,one_minus_access,2018.0,
Guinea-Bissau,2018,energy_poverty_electricity_rural (% of rural population),86.7,measured,source_ingest,2018.0,
Guinea-Bissau,2018,energy_poverty_electricity_urban (% of urban population),51.9,measured,source_ingest,2018.0,
Guinea-Bissau,2018,energy_poverty_multidimensional (% of total population),85.25,measured,source_ingest,2018.0,
Guinea-Bissau,2018,fossil_share_elec,100.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,gdp,2771625236.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,greenhouse_gas_emissions,0.05,measured,source_ingest,2018.0,
Guinea-Bissau,2018,hydro_electricity,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,low_carbon_share_elec,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,population,1922167.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,renewables_electricity,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,renewables_share_elec,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,solar_electricity,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2018,wind_electricity,0.0,measured,source_ingest,2018.0,
Guinea-Bissau,2019,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,Access to electricity (% of total population),30.9,measured,source_ingest,2019.0,
Guinea-Bissau,2019,Population growth (annual %),2.34095994762157,measured,source_ingest,2019.0,
Guinea-Bissau,2019,carbon_intensity_elec,625.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,electricity_demand (TWh),0.08,measured,source_ingest,2019.0,
Guinea-Bissau,2019,electricity_generation (TWh),0.08,measured,source_ingest,2019.0,
Guinea-Bissau,2019,energy_poverty_electricity (% of total population),69.1,derived,one_minus_access,2019.0,
Guinea-Bissau,2019,energy_poverty_electricity_rural (% of rural population),85.7,measured,source_ingest,2019.0,
Guinea-Bissau,2019,energy_poverty_electricity_urban (% of urban population),47.7,measured,source_ingest,2019.0,
Guinea-Bissau,2019,energy_poverty_multidimensional (% of total population),84.05,measured,source_ingest,2019.0,
Guinea-Bissau,2019,fossil_share_elec,100.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,gdp,2896348420.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,greenhouse_gas_emissions,0.05,measured,source_ingest,2019.0,
Guinea-Bissau,2019,hydro_electricity,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,low_carbon_share_elec,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,population,1967704.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,renewables_electricity,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,renewables_share_elec,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,solar_electricity,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2019,wind_electricity,0.0,measured,source_ingest,2019.0,
Guinea-Bissau,2020,Access to Clean Fuels and Technologies for cooking (% of total population),1.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,Access to electricity (% of total population),33.4,measured,source_ingest,2020.0,
Guinea-Bissau,2020,Population growth (annual %),2.28895000835492,measured,source_ingest,2020.0,
Guinea-Bissau,2020,carbon_intensity_elec,625.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,electricity_demand (TWh),0.08,measured,source_ingest,2020.0,
Guinea-Bissau,2020,electricity_generation (TWh),0.08,measured,source_ingest,2020.0,
Guinea-Bissau,2020,energy_poverty_electricity (% of total population),66.6,derived,one_minus_access,2020.0,
Guinea-Bissau,2020,energy_poverty_electricity_rural (% of rural population),84.9,measured,source_ingest,2020.0,
Guinea-Bissau,2020,energy_poverty_electricity_urban (% of urban population),43.6,measured,source_ingest,2020.0,
Guinea-Bissau,2020,energy_poverty_multidimensional (% of total population),82.8,measured,source_ingest,2020.0,
Guinea-Bissau,2020,fossil_share_elec,100.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,gdp,2939793794.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,greenhouse_gas_emissions,0.05,measured,source_ingest,2020.0,
Guinea-Bissau,2020,hydro_electricity,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,low_carbon_share_elec,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,population,2013259.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,renewables_electricity,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,renewables_share_elec,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,solar_electricity,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2020,wind_electricity,0.0,measured,source_ingest,2020.0,
Guinea-Bissau,2021,Access to Clean Fuels and Technologies for cooking (% of total population),0.95,measured,source_ingest,2021.0,
Guinea-Bissau,2021,Access to electricity (% of total population),35.8,measured,source_ingest,2021.0,
Guinea-Bissau,2021,Population growth (annual %),2.23903878745423,measured,source_ingest,2021.0,
Guinea-Bissau,2021,carbon_intensity_elec,625.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,electricity_demand (TWh),0.08,measured,source_ingest,2021.0,
Guinea-Bissau,2021,electricity_generation (TWh),0.08,measured,source_ingest,2021.0,
Guinea-Bissau,2021,energy_poverty_electricity (% of total population),64.2,derived,one_minus_access,2021.0,
Guinea-Bissau,2021,energy_poverty_electricity_rural (% of rural population),84.2,measured,source_ingest,2021.0,
Guinea-Bissau,2021,energy_poverty_electricity_urban (% of urban population),39.5,measured,source_ingest,2021.0,
Guinea-Bissau,2021,energy_poverty_multidimensional (% of total population),81.625,measured,source_ingest,2021.0,
Guinea-Bissau,2021,fossil_share_elec,100.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,gdp,3127940606.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,greenhouse_gas_emissions,0.05,measured,source_ingest,2021.0,
Guinea-Bissau,2021,hydro_electricity,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,low_carbon_share_elec,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,population,2058841.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,renewables_electricity,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,renewables_share_elec,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,solar_electricity,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Guinea-Bissau,2022,Access to Clean Fuels and Technologies for cooking (% of total population),0.9,measured,source_ingest,2022.0,
Guinea-Bissau,2022,Access to electricity (% of total population),37.4,measured,source_ingest,2022.0,
Guinea-Bissau,2022,Population growth (annual %),2.24235388639993,measured,source_ingest,2022.0,
Guinea-Bissau,2022,carbon_intensity_elec,625.0,measured,source_ingest,2022.0,
Guinea-Bissau,2022,electricity_demand (TWh),0.08,measured,source_ingest,2022.0,
Guinea-Bissau,2022,electricity_generation (TWh),0.08,measured,source_ingest,2022.0,
